query_id,query_hash,num_permanent_tables_accessed,read_table_ids,num_joins,mbytes_scanned,execution_duration_ms,rows_returned,status,error_msg,source_num_joins,source_mbytes_scanned
8a.sql,0f1c3708,7,"1,4,6,10,13,22,23",6,59.916,9.95,1,ok,,6,327.687
8b.sql,c49a8395,7,"1,4,7,8,10,13,23",6,60.224,13.18,1,ok,,6,327.687
8c.sql,1fa01b09,7,"1,6,7,8,10,12,23",6,42.93,364.73,1,ok,,6,327.687
8d.sql,7de9b2f8,7,"1,4,7,10,11,12,13",6,60.02,36424.72,,timeout,INTERRUPT Error: Interrupted!,6,327.687
9a.sql,eaa64b6f,8,"1,2,4,5,8,10,12,15",7,106.773,37.49,1,ok,,7,359.091
9b.sql,3a6792fd,8,"1,4,5,7,8,10,12,14",7,70.736,16.78,1,ok,,7,359.091
9c.sql,40c3ee54,8,"1,4,5,8,10,12,13,16",7,69.758,37759.46,,timeout,INTERRUPT Error: Interrupted!,7,359.091
9d.sql,c0b9c7ce,8,"1,5,7,8,10,12,13,23",7,50.864,23.12,1,ok,,7,359.091
fkindexes.sql,1ece878a,1,1,0,35.235,2.62,1,ok,,0,0.0
schema.sql,1ece878a,1,1,0,35.235,2.82,1,ok,,0,0.0
